transaction_id,project_id,transaction_date,posting_date,transaction_type,hours,wip_amount,wip_status,write_up_down,billed_amount,invoice_id,created_at_utc
TXN-51197,PRJ-1028,2026-01-06,2026-01-07,EXPENSE,0.0,1182.0,2,-50.0,1132.0,INV-9077,2026-01-07T17:23:00Z
TXN-50957,PRJ-1022,2026-03-02,2026-03-03,EXPENSE,0.0,643.0,0,0.0,0.0,,2026-03-03T15:47:00Z
TXN-51629,PRJ-1038,2026-01-13,2026-01-13,LABOR,8.0,1400.0,2,67.0,1467.0,INV-9105,2026-01-13T15:25:00Z
TXN-50184,PRJ-1005,2026-02-05,2026-02-05,LABOR,22.0,5500.0,2,-1072.0,4428.0,INV-9013,2026-02-05T13:35:00Z
TXN-51192,PRJ-1027,2026-03-25,2026-03-26,EXPENSE,0.0,2220.0,0,0.0,0.0,,2026-03-26T15:25:00Z
TXN-50307,PRJ-1007,2026-03-07,2026-03-08,EXPENSE,0.0,1084.0,0,0.0,0.0,,2026-03-08T22:14:00Z
TXN-50730,PRJ-1017,2026-03-19,2026-03-20,LABOR,4.0,380.0,0,0.0,0.0,,2026-03-20T13:09:00Z
TXN-51010,PRJ-1023,2026-03-14,2026-03-14,LABOR,10.0,2100.0,0,0.0,0.0,,2026-03-14T22:12:00Z
TXN-50550,PRJ-1013,2026-03-11,2026-03-12,LABOR,22.0,2090.0,0,0.0,0.0,,2026-03-12T15:20:00Z
TXN-50970,PRJ-1022,2026-03-21,2026-03-23,LABOR,8.0,2000.0,0,0.0,0.0,,2026-03-23T19:53:00Z
TXN-51061,PRJ-1025,2026-01-14,2026-01-15,LABOR,18.0,2160.0,2,-36.0,2124.0,INV-9070,2026-01-15T18:18:00Z
TXN-50111,PRJ-1003,2026-03-17,2026-03-19,LABOR,14.0,2450.0,0,0.0,0.0,,2026-03-19T19:18:00Z
TXN-51525,PRJ-1035,2026-01-10,2026-01-11,LABOR,14.0,1680.0,0,0.0,0.0,,2026-01-11T18:41:00Z
TXN-50889,PRJ-1021,2026-01-12,2026-01-12,LABOR,14.0,1680.0,2,-103.0,1577.0,INV-9060,2026-01-12T20:09:00Z
TXN-51333,PRJ-1030,2026-03-03,2026-03-05,EXPENSE,0.0,1308.0,0,0.0,0.0,,2026-03-05T17:04:00Z
TXN-50916,PRJ-1021,2026-03-12,2026-03-13,EXPENSE,0.0,1559.0,0,0.0,0.0,,2026-03-13T14:02:00Z
TXN-51423,PRJ-1032,2026-03-13,2026-03-15,LABOR,4.0,700.0,2,19.0,719.0,INV-9091,2026-03-15T21:09:00Z
TXN-50927,PRJ-1022,2026-01-18,2026-01-19,EXPENSE,0.0,564.0,2,44.0,608.0,INV-9062,2026-01-19T20:15:00Z
TXN-50746,PRJ-1018,2026-01-06,2026-01-08,LABOR,6.0,900.0,2,-33.0,867.0,INV-9051,2026-01-08T21:35:00Z
TXN-50776,PRJ-1018,2026-03-17,2026-03-18,EXPENSE,0.0,392.0,0,0.0,0.0,,2026-03-18T15:43:00Z
TXN-51188,PRJ-1027,2026-03-21,2026-03-21,LABOR,16.0,2400.0,0,0.0,0.0,,2026-03-21T22:24:00Z
TXN-51403,PRJ-1032,2026-03-25,2026-03-25,LABOR,4.0,700.0,0,0.0,0.0,,2026-03-25T13:31:00Z
TXN-50578,PRJ-1014,2026-02-08,2026-02-10,LABOR,16.0,1920.0,2,56.0,1976.0,INV-9040,2026-02-10T21:31:00Z
TXN-50264,PRJ-1007,2026-01-10,2026-01-10,LABOR,4.0,840.0,2,-74.0,766.0,INV-9018,2026-01-10T19:59:00Z
TXN-50303,PRJ-1007,2026-03-26,2026-03-27,LABOR,12.0,2520.0,0,0.0,0.0,,2026-03-27T18:09:00Z
TXN-50928,PRJ-1022,2026-01-09,2026-01-11,LABOR,18.0,2700.0,2,205.0,2905.0,INV-9062,2026-01-11T19:56:00Z
TXN-51338,PRJ-1030,2026-03-20,2026-03-22,EXPENSE,0.0,1330.0,2,-216.0,1114.0,INV-9085,2026-03-22T21:38:00Z
TXN-50150,PRJ-1004,2026-02-18,2026-02-18,LABOR,14.0,1330.0,0,0.0,0.0,,2026-02-18T14:34:00Z
TXN-51244,PRJ-1028,2026-03-19,2026-03-21,LABOR,6.0,1050.0,2,-70.0,980.0,INV-9079,2026-03-21T22:31:00Z
TXN-50072,PRJ-1002,2026-03-13,2026-03-14,LABOR,8.0,960.0,0,0.0,0.0,,2026-03-14T20:56:00Z
TXN-50456,PRJ-1011,2026-02-10,2026-02-10,EXPENSE,0.0,1241.0,2,-83.0,1158.0,INV-9031,2026-02-10T13:07:00Z
TXN-50090,PRJ-1003,2026-01-02,2026-01-02,EXPENSE,0.0,1179.0,2,-138.0,1041.0,INV-9006,2026-01-02T22:27:00Z
TXN-50118,PRJ-1003,2026-03-03,2026-03-05,LABOR,12.0,2520.0,0,0.0,0.0,,2026-03-05T20:51:00Z
TXN-50322,PRJ-1008,2026-01-05,2026-01-07,LABOR,4.0,380.0,2,21.0,401.0,INV-9021,2026-01-07T18:15:00Z
TXN-51653,PRJ-1038,2026-03-04,2026-03-05,LABOR,10.0,1500.0,0,0.0,0.0,,2026-03-05T22:23:00Z
TXN-50460,PRJ-1011,2026-02-12,2026-02-14,LABOR,10.0,1750.0,2,128.0,1878.0,INV-9031,2026-02-14T15:11:00Z
TXN-51737,PRJ-1040,2026-03-21,2026-03-23,EXPENSE,0.0,1752.0,0,0.0,0.0,,2026-03-23T16:17:00Z
TXN-51288,PRJ-1029,2026-03-19,2026-03-20,LABOR,6.0,1500.0,0,0.0,0.0,,2026-03-20T20:06:00Z
TXN-50242,PRJ-1006,2026-03-23,2026-03-25,LABOR,22.0,5500.0,0,0.0,0.0,,2026-03-25T20:13:00Z
TXN-50699,PRJ-1017,2026-01-06,2026-01-07,LABOR,20.0,1900.0,0,0.0,0.0,,2026-01-07T16:11:00Z
TXN-50842,PRJ-1020,2026-01-15,2026-01-15,LABOR,16.0,3360.0,2,-464.0,2896.0,INV-9057,2026-01-15T19:19:00Z
TXN-51271,PRJ-1029,2026-02-24,2026-02-26,LABOR,16.0,2400.0,0,0.0,0.0,,2026-02-26T22:18:00Z
TXN-50703,PRJ-1017,2026-02-22,2026-02-23,EXPENSE,0.0,1673.0,2,-2.0,1671.0,INV-9049,2026-02-23T19:33:00Z
TXN-51393,PRJ-1032,2026-02-23,2026-02-24,LABOR,16.0,2800.0,2,-540.0,2260.0,INV-9090,2026-02-24T13:02:00Z
TXN-50585,PRJ-1014,2026-02-21,2026-02-23,EXPENSE,0.0,1471.0,0,0.0,0.0,,2026-02-23T15:17:00Z
TXN-50980,PRJ-1023,2026-01-21,2026-01-21,LABOR,16.0,1520.0,2,12.0,1532.0,INV-9065,2026-01-21T15:09:00Z
TXN-50693,PRJ-1017,2026-01-10,2026-01-12,LABOR,10.0,950.0,2,-139.0,811.0,INV-9048,2026-01-12T14:16:00Z
TXN-50271,PRJ-1007,2026-01-16,2026-01-17,LABOR,16.0,2400.0,2,-337.0,2063.0,INV-9018,2026-01-17T13:35:00Z
TXN-51136,PRJ-1026,2026-02-16,2026-02-16,LABOR,8.0,1400.0,0,0.0,0.0,,2026-02-16T20:33:00Z
TXN-50596,PRJ-1014,2026-03-09,2026-03-11,LABOR,18.0,3780.0,0,0.0,0.0,,2026-03-11T19:10:00Z
TXN-50786,PRJ-1018,2026-03-09,2026-03-11,LABOR,18.0,3150.0,2,-494.0,2656.0,INV-9053,2026-03-11T15:18:00Z
TXN-50497,PRJ-1012,2026-02-16,2026-02-16,LABOR,6.0,720.0,2,-91.0,629.0,INV-9034,2026-02-16T16:37:00Z
TXN-50221,PRJ-1006,2026-01-19,2026-01-20,LABOR,22.0,3300.0,2,74.0,3374.0,INV-9015,2026-01-20T19:37:00Z
TXN-51491,PRJ-1034,2026-02-05,2026-02-05,EXPENSE,0.0,2217.0,2,-52.0,2165.0,INV-9096,2026-02-05T16:02:00Z
TXN-50878,PRJ-1020,2026-03-04,2026-03-05,EXPENSE,0.0,1608.0,0,0.0,0.0,,2026-03-05T22:45:00Z
TXN-50921,PRJ-1021,2026-03-15,2026-03-17,LABOR,4.0,700.0,0,0.0,0.0,,2026-03-17T17:25:00Z
TXN-51268,PRJ-1029,2026-02-27,2026-02-28,LABOR,16.0,2400.0,2,75.0,2475.0,INV-9081,2026-02-28T14:13:00Z
TXN-50985,PRJ-1023,2026-01-11,2026-01-13,LABOR,14.0,2940.0,2,-393.0,2547.0,INV-9065,2026-01-13T21:18:00Z
TXN-51347,PRJ-1031,2026-01-10,2026-01-12,LABOR,20.0,4200.0,0,0.0,0.0,,2026-01-12T15:01:00Z
TXN-51162,PRJ-1027,2026-01-20,2026-01-20,LABOR,18.0,2700.0,2,-113.0,2587.0,INV-9075,2026-01-20T15:08:00Z
TXN-50313,PRJ-1007,2026-03-25,2026-03-27,LABOR,14.0,2940.0,2,-536.0,2404.0,INV-9020,2026-03-27T17:10:00Z
TXN-51428,PRJ-1033,2026-01-19,2026-01-20,LABOR,18.0,4500.0,2,-756.0,3744.0,INV-9092,2026-01-20T13:13:00Z
TXN-50508,PRJ-1012,2026-03-09,2026-03-10,LABOR,8.0,760.0,0,0.0,0.0,,2026-03-10T20:37:00Z
TXN-51487,PRJ-1034,2026-02-13,2026-02-15,EXPENSE,0.0,222.0,2,6.0,228.0,INV-9096,2026-02-15T16:27:00Z
TXN-50394,PRJ-1009,2026-03-27,2026-03-27,LABOR,4.0,700.0,0,0.0,0.0,,2026-03-27T21:44:00Z
TXN-50410,PRJ-1010,2026-01-07,2026-01-07,LABOR,10.0,1500.0,2,19.0,1519.0,INV-9027,2026-01-07T14:13:00Z
TXN-50678,PRJ-1016,2026-03-17,2026-03-18,LABOR,12.0,2100.0,0,0.0,0.0,,2026-03-18T14:09:00Z
TXN-50953,PRJ-1022,2026-02-17,2026-02-18,LABOR,20.0,2400.0,0,0.0,0.0,,2026-02-18T17:10:00Z
TXN-51671,PRJ-1039,2026-01-20,2026-01-22,EXPENSE,0.0,1320.0,2,-15.0,1305.0,INV-9107,2026-01-22T22:21:00Z
TXN-50329,PRJ-1008,2026-02-13,2026-02-13,LABOR,22.0,3850.0,2,-315.0,3535.0,INV-9022,2026-02-13T17:58:00Z
TXN-51037,PRJ-1024,2026-03-02,2026-03-04,LABOR,8.0,1680.0,0,0.0,0.0,,2026-03-04T14:02:00Z
TXN-50086,PRJ-1002,2026-03-10,2026-03-10,LABOR,6.0,570.0,2,-44.0,526.0,INV-9005,2026-03-10T22:44:00Z
TXN-50084,PRJ-1002,2026-03-19,2026-03-21,EXPENSE,0.0,1093.0,2,-13.0,1080.0,INV-9005,2026-03-21T20:20:00Z
TXN-50207,PRJ-1005,2026-03-12,2026-03-12,LABOR,8.0,1400.0,2,-242.0,1158.0,INV-9014,2026-03-12T21:50:00Z
TXN-50104,PRJ-1003,2026-02-13,2026-02-13,EXPENSE,0.0,1389.0,2,-53.0,1336.0,INV-9007,2026-02-13T16:32:00Z
TXN-51219,PRJ-1028,2026-02-19,2026-02-21,LABOR,8.0,1200.0,0,0.0,0.0,,2026-02-21T21:21:00Z
TXN-50735,PRJ-1017,2026-03-24,2026-03-26,LABOR,10.0,950.0,2,-174.0,776.0,INV-9050,2026-03-26T15:01:00Z
TXN-51205,PRJ-1028,2026-01-09,2026-01-11,EXPENSE,0.0,435.0,2,-43.0,392.0,INV-9077,2026-01-11T19:00:00Z
TXN-50695,PRJ-1017,2026-01-25,2026-01-26,LABOR,4.0,480.0,2,6.0,486.0,INV-9048,2026-01-26T20:34:00Z
TXN-51190,PRJ-1027,2026-03-26,2026-03-27,LABOR,14.0,2450.0,0,0.0,0.0,,2026-03-27T16:17:00Z
TXN-50498,PRJ-1012,2026-02-10,2026-02-11,LABOR,16.0,2800.0,2,45.0,2845.0,INV-9034,2026-02-11T13:22:00Z
TXN-51166,PRJ-1027,2026-01-22,2026-01-23,EXPENSE,0.0,1899.0,0,0.0,0.0,,2026-01-23T22:36:00Z
TXN-50328,PRJ-1008,2026-02-06,2026-02-08,LABOR,6.0,1050.0,2,-61.0,989.0,INV-9022,2026-02-08T18:56:00Z
TXN-51749,PRJ-1019,2026-03-21,2026-03-21,LABOR,20.0,3500.0,2,-361.0,3139.0,INV-9113,2026-03-21T19:41:00Z
TXN-50661,PRJ-1016,2026-01-07,2026-01-09,EXPENSE,0.0,502.0,2,-61.0,441.0,INV-9045,2026-01-09T19:44:00Z
TXN-50347,PRJ-1008,2026-03-11,2026-03-12,LABOR,4.0,1000.0,0,0.0,0.0,,2026-03-12T19:59:00Z
TXN-50211,PRJ-1005,2026-03-26,2026-03-27,EXPENSE,0.0,371.0,2,-64.0,307.0,INV-9014,2026-03-27T16:15:00Z
TXN-50568,PRJ-1014,2026-01-17,2026-01-19,LABOR,8.0,1400.0,2,-43.0,1357.0,INV-9039,2026-01-19T16:23:00Z
TXN-50143,PRJ-1004,2026-02-19,2026-02-21,EXPENSE,0.0,1806.0,2,76.0,1882.0,INV-9010,2026-02-21T20:44:00Z
TXN-50515,PRJ-1012,2026-03-26,2026-03-26,LABOR,18.0,1710.0,0,0.0,0.0,,2026-03-26T15:15:00Z
TXN-51029,PRJ-1024,2026-02-24,2026-02-25,LABOR,6.0,720.0,2,-99.0,621.0,INV-9068,2026-02-25T18:12:00Z
TXN-51069,PRJ-1025,2026-01-02,2026-01-02,LABOR,8.0,2000.0,2,-91.0,1909.0,INV-9070,2026-01-02T18:21:00Z
TXN-50865,PRJ-1020,2026-02-05,2026-02-06,LABOR,6.0,1260.0,0,0.0,0.0,,2026-02-06T21:45:00Z
TXN-50892,PRJ-1021,2026-01-04,2026-01-04,LABOR,18.0,4500.0,0,0.0,0.0,,2026-01-04T14:24:00Z
TXN-51227,PRJ-1028,2026-03-03,2026-03-03,EXPENSE,0.0,2332.0,0,0.0,0.0,,2026-03-03T16:08:00Z
TXN-50815,PRJ-1019,2026-02-22,2026-02-24,LABOR,20.0,5000.0,0,0.0,0.0,,2026-02-24T18:17:00Z
TXN-51326,PRJ-1030,2026-03-12,2026-03-13,LABOR,4.0,600.0,0,0.0,0.0,,2026-03-13T22:10:00Z
TXN-50564,PRJ-1013,2026-02-10,2026-02-12,LABOR,8.0,2000.0,1,0.0,0.0,,2026-02-12T16:02:00Z
TXN-51293,PRJ-1029,2026-03-15,2026-03-16,LABOR,18.0,2700.0,2,-275.0,2425.0,INV-9082,2026-03-16T15:18:00Z
TXN-50372,PRJ-1009,2026-01-09,2026-01-09,EXPENSE,0.0,1577.0,0,0.0,0.0,,2026-01-09T19:07:00Z
TXN-51182,PRJ-1027,2026-03-03,2026-03-04,LABOR,6.0,1500.0,0,0.0,0.0,,2026-03-04T19:15:00Z
TXN-51012,PRJ-1023,2026-03-19,2026-03-19,LABOR,4.0,600.0,0,0.0,0.0,,2026-03-19T15:09:00Z
TXN-50891,PRJ-1021,2026-01-16,2026-01-16,LABOR,8.0,1400.0,2,-182.0,1218.0,INV-9060,2026-01-16T21:27:00Z
TXN-51757,PRJ-1024,2026-03-06,2026-03-06,LABOR,20.0,3500.0,1,0.0,0.0,,2026-03-06T13:58:00Z
TXN-50684,PRJ-1016,2026-03-10,2026-03-10,LABOR,16.0,3360.0,0,0.0,0.0,,2026-03-10T15:14:00Z
TXN-50633,PRJ-1015,2026-03-12,2026-03-12,EXPENSE,0.0,742.0,0,0.0,0.0,,2026-03-12T22:27:00Z
TXN-50195,PRJ-1005,2026-03-21,2026-03-22,EXPENSE,0.0,135.0,0,0.0,0.0,,2026-03-22T22:22:00Z
TXN-50514,PRJ-1012,2026-03-21,2026-03-23,EXPENSE,0.0,1281.0,0,0.0,0.0,,2026-03-23T21:01:00Z
TXN-50210,PRJ-1005,2026-03-23,2026-03-24,EXPENSE,0.0,152.0,2,-22.0,130.0,INV-9014,2026-03-24T20:36:00Z
TXN-51001,PRJ-1023,2026-03-12,2026-03-14,LABOR,18.0,3150.0,0,0.0,0.0,,2026-03-14T20:30:00Z
TXN-51187,PRJ-1027,2026-03-17,2026-03-19,LABOR,8.0,1680.0,0,0.0,0.0,,2026-03-19T20:45:00Z
TXN-50636,PRJ-1015,2026-03-12,2026-03-14,LABOR,6.0,1050.0,0,0.0,0.0,,2026-03-14T18:17:00Z
TXN-51446,PRJ-1033,2026-02-17,2026-02-19,EXPENSE,0.0,1472.0,0,0.0,0.0,,2026-02-19T13:08:00Z
TXN-50088,PRJ-1003,2026-01-11,2026-01-12,LABOR,22.0,5500.0,2,-918.0,4582.0,INV-9006,2026-01-12T22:16:00Z
TXN-51381,PRJ-1032,2026-01-09,2026-01-09,LABOR,10.0,2100.0,2,-305.0,1795.0,INV-9089,2026-01-09T18:26:00Z
TXN-50910,PRJ-1021,2026-02-13,2026-02-13,LABOR,12.0,2100.0,0,0.0,0.0,,2026-02-13T17:18:00Z
TXN-50191,PRJ-1005,2026-02-08,2026-02-08,LABOR,20.0,4200.0,0,0.0,0.0,,2026-02-08T19:52:00Z
TXN-50179,PRJ-1005,2026-02-06,2026-02-07,LABOR,18.0,2160.0,2,-240.0,1920.0,INV-9013,2026-02-07T20:07:00Z
TXN-50557,PRJ-1013,2026-03-26,2026-03-26,LABOR,14.0,3500.0,0,0.0,0.0,,2026-03-26T17:40:00Z
TXN-51331,PRJ-1030,2026-03-18,2026-03-18,LABOR,16.0,4000.0,0,0.0,0.0,,2026-03-18T17:54:00Z
TXN-51768,PRJ-1029,2026-03-30,2026-04-02,LABOR,22.0,3850.0,0,0.0,0.0,,2026-04-02T16:11:00Z
TXN-51309,PRJ-1030,2026-02-24,2026-02-25,LABOR,14.0,3500.0,2,-673.0,2827.0,INV-9084,2026-02-25T19:46:00Z
TXN-50745,PRJ-1018,2026-01-07,2026-01-08,LABOR,14.0,2450.0,2,-160.0,2290.0,INV-9051,2026-01-08T18:40:00Z
TXN-51129,PRJ-1026,2026-02-09,2026-02-11,EXPENSE,0.0,1077.0,2,-112.0,965.0,INV-9074,2026-02-11T17:21:00Z
TXN-51299,PRJ-1030,2026-01-25,2026-01-27,LABOR,22.0,4620.0,2,92.0,4712.0,INV-9083,2026-01-27T14:40:00Z
TXN-51098,PRJ-1025,2026-03-08,2026-03-09,EXPENSE,0.0,2339.0,0,0.0,0.0,,2026-03-09T18:33:00Z
TXN-50512,PRJ-1012,2026-03-25,2026-03-26,LABOR,22.0,3300.0,0,0.0,0.0,,2026-03-26T16:00:00Z
TXN-51473,PRJ-1034,2026-01-15,2026-01-16,LABOR,10.0,2100.0,2,-22.0,2078.0,INV-9095,2026-01-16T19:03:00Z
TXN-50472,PRJ-1011,2026-03-12,2026-03-13,LABOR,10.0,1200.0,0,0.0,0.0,,2026-03-13T16:05:00Z
TXN-50399,PRJ-1009,2026-03-04,2026-03-06,LABOR,18.0,3780.0,2,-27.0,3753.0,INV-9026,2026-03-06T15:39:00Z
TXN-50036,PRJ-1001,2026-03-09,2026-03-10,LABOR,16.0,3360.0,0,0.0,0.0,,2026-03-10T14:16:00Z
TXN-50206,PRJ-1005,2026-03-22,2026-03-24,EXPENSE,0.0,1565.0,0,0.0,0.0,,2026-03-24T22:21:00Z
TXN-50609,PRJ-1015,2026-01-21,2026-01-23,EXPENSE,0.0,952.0,2,-135.0,817.0,INV-9042,2026-01-23T20:11:00Z
TXN-51705,PRJ-1040,2026-01-12,2026-01-13,LABOR,14.0,3500.0,2,-530.0,2970.0,INV-9109,2026-01-13T20:56:00Z
TXN-51541,PRJ-1035,2026-03-09,2026-03-11,LABOR,4.0,840.0,0,0.0,0.0,,2026-03-11T13:54:00Z
TXN-51068,PRJ-1025,2026-01-15,2026-01-15,LABOR,16.0,2400.0,2,-192.0,2208.0,INV-9070,2026-01-15T22:01:00Z
TXN-51173,PRJ-1027,2026-02-07,2026-02-09,EXPENSE,0.0,351.0,2,-16.0,335.0,INV-9076,2026-02-09T21:18:00Z
TXN-50430,PRJ-1010,2026-03-18,2026-03-20,EXPENSE,0.0,616.0,0,0.0,0.0,,2026-03-20T20:02:00Z
TXN-51461,PRJ-1033,2026-03-21,2026-03-22,LABOR,18.0,4500.0,2,-19.0,4481.0,INV-9094,2026-03-22T13:31:00Z
TXN-50229,PRJ-1006,2026-02-13,2026-02-14,LABOR,6.0,720.0,2,47.0,767.0,INV-9016,2026-02-14T20:21:00Z
TXN-51004,PRJ-1023,2026-03-21,2026-03-21,LABOR,22.0,4620.0,0,0.0,0.0,,2026-03-21T22:51:00Z
TXN-51030,PRJ-1024,2026-02-05,2026-02-05,LABOR,12.0,1140.0,2,-141.0,999.0,INV-9068,2026-02-05T18:59:00Z
TXN-51732,PRJ-1040,2026-03-27,2026-03-28,EXPENSE,0.0,1757.0,0,0.0,0.0,,2026-03-28T19:32:00Z
TXN-51764,PRJ-1016,2026-03-28,2026-04-03,LABOR,14.0,2450.0,0,0.0,0.0,,2026-04-03T20:39:00Z
TXN-51596,PRJ-1037,2026-01-10,2026-01-11,LABOR,8.0,1200.0,2,-120.0,1080.0,INV-9103,2026-01-11T19:13:00Z
TXN-50728,PRJ-1017,2026-03-18,2026-03-20,LABOR,18.0,3150.0,0,0.0,0.0,,2026-03-20T21:10:00Z
TXN-50319,PRJ-1008,2026-01-20,2026-01-21,EXPENSE,0.0,2101.0,2,-400.0,1701.0,INV-9021,2026-01-21T19:18:00Z
TXN-50630,PRJ-1015,2026-02-22,2026-02-23,LABOR,12.0,2520.0,0,0.0,0.0,,2026-02-23T15:45:00Z
TXN-50926,PRJ-1021,2026-01-18,2026-01-18,LABOR,8.0,2000.0,1,0.0,0.0,,2026-01-18T17:23:00Z
TXN-50894,PRJ-1021,2026-01-13,2026-01-14,LABOR,16.0,2400.0,0,0.0,0.0,,2026-01-14T19:54:00Z
TXN-51020,PRJ-1024,2026-01-27,2026-01-29,LABOR,12.0,1440.0,2,106.0,1546.0,INV-9067,2026-01-29T21:26:00Z
TXN-51633,PRJ-1038,2026-01-14,2026-01-15,LABOR,8.0,760.0,0,0.0,0.0,,2026-01-15T13:37:00Z
TXN-50035,PRJ-1001,2026-03-02,2026-03-03,EXPENSE,0.0,2079.0,0,0.0,0.0,,2026-03-03T18:08:00Z
TXN-50076,PRJ-1002,2026-03-17,2026-03-19,EXPENSE,0.0,2303.0,0,0.0,0.0,,2026-03-19T14:57:00Z
TXN-50174,PRJ-1005,2026-01-09,2026-01-11,LABOR,12.0,1140.0,2,19.0,1159.0,INV-9012,2026-01-11T22:51:00Z
TXN-51619,PRJ-1037,2026-03-11,2026-03-12,LABOR,12.0,2520.0,0,0.0,0.0,,2026-03-12T14:43:00Z
TXN-51076,PRJ-1025,2026-02-05,2026-02-05,LABOR,16.0,3360.0,2,-482.0,2878.0,INV-9071,2026-02-05T20:22:00Z
TXN-51424,PRJ-1032,2026-03-10,2026-03-10,LABOR,4.0,700.0,2,-102.0,598.0,INV-9091,2026-03-10T14:43:00Z
TXN-51575,PRJ-1036,2026-03-21,2026-03-21,LABOR,18.0,1710.0,0,0.0,0.0,,2026-03-21T14:58:00Z
TXN-51690,PRJ-1039,2026-03-02,2026-03-03,LABOR,12.0,3000.0,0,0.0,0.0,,2026-03-03T13:59:00Z
TXN-50748,PRJ-1018,2026-01-11,2026-01-12,EXPENSE,0.0,1357.0,2,54.0,1411.0,INV-9051,2026-01-12T13:00:00Z
TXN-51245,PRJ-1028,2026-03-13,2026-03-15,LABOR,12.0,2100.0,1,0.0,0.0,,2026-03-15T13:03:00Z
TXN-51637,PRJ-1038,2026-01-11,2026-01-13,LABOR,6.0,570.0,0,0.0,0.0,,2026-01-13T22:10:00Z
TXN-50509,PRJ-1012,2026-03-03,2026-03-05,LABOR,4.0,1000.0,0,0.0,0.0,,2026-03-05T22:18:00Z
TXN-50711,PRJ-1017,2026-02-02,2026-02-02,LABOR,4.0,1000.0,0,0.0,0.0,,2026-02-02T13:37:00Z
TXN-51523,PRJ-1035,2026-01-05,2026-01-05,LABOR,10.0,1200.0,2,-168.0,1032.0,INV-9098,2026-01-05T16:13:00Z
TXN-50608,PRJ-1015,2026-01-20,2026-01-20,LABOR,14.0,1680.0,2,-254.0,1426.0,INV-9042,2026-01-20T21:12:00Z
TXN-50388,PRJ-1009,2026-03-10,2026-03-12,LABOR,6.0,1050.0,0,0.0,0.0,,2026-03-12T16:44:00Z
TXN-51118,PRJ-1026,2026-01-24,2026-01-26,LABOR,18.0,2160.0,0,0.0,0.0,,2026-01-26T14:10:00Z
TXN-51736,PRJ-1040,2026-03-18,2026-03-20,LABOR,16.0,2400.0,0,0.0,0.0,,2026-03-20T14:13:00Z
TXN-50752,PRJ-1018,2026-01-26,2026-01-28,LABOR,6.0,720.0,0,0.0,0.0,,2026-01-28T21:08:00Z
TXN-50912,PRJ-1021,2026-03-25,2026-03-26,LABOR,14.0,2450.0,0,0.0,0.0,,2026-03-26T21:53:00Z
TXN-50149,PRJ-1004,2026-02-10,2026-02-11,EXPENSE,0.0,1816.0,0,0.0,0.0,,2026-02-11T18:59:00Z
TXN-50754,PRJ-1018,2026-02-24,2026-02-26,LABOR,18.0,1710.0,2,-11.0,1699.0,INV-9052,2026-02-26T17:38:00Z
TXN-50403,PRJ-1010,2026-01-10,2026-01-11,LABOR,18.0,2160.0,2,70.0,2230.0,INV-9027,2026-01-11T17:32:00Z
TXN-51274,PRJ-1029,2026-02-27,2026-02-28,EXPENSE,0.0,486.0,0,0.0,0.0,,2026-02-28T16:14:00Z
TXN-50341,PRJ-1008,2026-02-20,2026-02-20,LABOR,4.0,480.0,0,0.0,0.0,,2026-02-20T20:34:00Z
TXN-51460,PRJ-1033,2026-03-04,2026-03-04,EXPENSE,0.0,1527.0,0,0.0,0.0,,2026-03-04T17:55:00Z
TXN-50988,PRJ-1023,2026-01-14,2026-01-15,LABOR,18.0,1710.0,0,0.0,0.0,,2026-01-15T14:50:00Z
TXN-50201,PRJ-1005,2026-03-07,2026-03-07,EXPENSE,0.0,1493.0,0,0.0,0.0,,2026-03-07T21:20:00Z
TXN-51116,PRJ-1026,2026-01-04,2026-01-04,EXPENSE,0.0,244.0,2,-13.0,231.0,INV-9073,2026-01-04T13:18:00Z
TXN-50733,PRJ-1017,2026-03-17,2026-03-18,LABOR,12.0,1140.0,0,0.0,0.0,,2026-03-18T22:22:00Z
TXN-50541,PRJ-1013,2026-02-07,2026-02-09,LABOR,14.0,3500.0,2,-652.0,2848.0,INV-9037,2026-02-09T18:28:00Z
TXN-50692,PRJ-1017,2026-01-06,2026-01-08,LABOR,16.0,4000.0,2,-618.0,3382.0,INV-9048,2026-01-08T15:55:00Z
TXN-50610,PRJ-1015,2026-01-22,2026-01-23,LABOR,22.0,2640.0,2,7.0,2647.0,INV-9042,2026-01-23T18:50:00Z
TXN-51750,PRJ-1035,2026-03-11,2026-03-11,LABOR,22.0,3850.0,2,-615.0,3235.0,INV-9114,2026-03-11T17:44:00Z
TXN-50956,PRJ-1022,2026-02-05,2026-02-06,LABOR,14.0,2940.0,0,0.0,0.0,,2026-02-06T22:00:00Z
TXN-50281,PRJ-1007,2026-02-03,2026-02-03,LABOR,12.0,1800.0,2,-69.0,1731.0,INV-9019,2026-02-03T22:54:00Z
TXN-50411,PRJ-1010,2026-01-25,2026-01-27,EXPENSE,0.0,1290.0,0,0.0,0.0,,2026-01-27T17:50:00Z
TXN-51394,PRJ-1032,2026-02-12,2026-02-14,LABOR,16.0,2800.0,2,28.0,2828.0,INV-9090,2026-02-14T17:03:00Z
TXN-51514,PRJ-1035,2026-01-06,2026-01-07,LABOR,8.0,760.0,2,-45.0,715.0,INV-9098,2026-01-07T14:23:00Z
TXN-51382,PRJ-1032,2026-01-12,2026-01-13,LABOR,8.0,1400.0,2,-223.0,1177.0,INV-9089,2026-01-13T18:30:00Z
